corpus,issue,source_pdf,source_txt,date,hit_count
research,appeal,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,16
research,jurisdiction,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,1
research,federal_court,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,8
research,protective_order,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,4
research,custody,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,8
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,7
research,fraud_perjury,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,57
research,discovery,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,7
research,sanctions_contempt,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,11
research,injunction,RESEARCH\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-ethical-and-legal-consequences-for-attorneys-in-Texas-who-knowingly-participate-in-or-f-1.txt,,1
research,due_process,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,5
research,notice,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,28
research,hearing,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,37
research,mandamus,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,7
research,appeal,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,32
research,jurisdiction,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,13
research,removal_remand,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,12
research,federal_court,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,3
research,protective_order,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,2
research,temporary_orders,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,102
research,custody,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,96
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,14
research,fraud_perjury,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,1
research,sanctions_contempt,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,8
research,injunction,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,1
research,child_support_oag,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,42
research,law_enforcement,RESEARCH\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.pdf,extracted_research\vLex-Vincent-What-are-the-fundamental-types-of-legal-documents--including-petitions--responses--motions--and-orde-1.txt,,9
research,hearing,RESEARCH\vLex-Vincent-What-are-the-grounds-and-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-1.txt,,4
research,associate_judge,RESEARCH\vLex-Vincent-What-are-the-grounds-and-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-1.txt,,3
research,appeal,RESEARCH\vLex-Vincent-What-are-the-grounds-and-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-1.txt,,23
research,jurisdiction,RESEARCH\vLex-Vincent-What-are-the-grounds-and-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-1.txt,,268
research,custody,RESEARCH\vLex-Vincent-What-are-the-grounds-and-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-1.txt,,39
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-grounds-and-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-1.txt,,30
research,child_support_oag,RESEARCH\vLex-Vincent-What-are-the-grounds-and-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-1.txt,,3
research,lockout_eviction,RESEARCH\vLex-Vincent-What-are-the-grounds-and-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-1.txt,,16
research,hearing,RESEARCH\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.txt,,4
research,associate_judge,RESEARCH\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.txt,,3
research,appeal,RESEARCH\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.txt,,23
research,jurisdiction,RESEARCH\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.txt,,268
research,custody,RESEARCH\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.txt,,39
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.txt,,30
research,child_support_oag,RESEARCH\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.txt,,3
research,lockout_eviction,RESEARCH\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-9c80da34-1.txt,,16
research,hearing,RESEARCH\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.txt,,4
research,associate_judge,RESEARCH\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.txt,,3
research,appeal,RESEARCH\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.txt,,23
research,jurisdiction,RESEARCH\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.txt,,268
research,custody,RESEARCH\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.txt,,39
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.txt,,30
research,child_support_oag,RESEARCH\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.txt,,3
research,lockout_eviction,RESEARCH\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-b36f34d8-1.txt,,16
research,hearing,RESEARCH\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.txt,,4
research,associate_judge,RESEARCH\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.txt,,3
research,appeal,RESEARCH\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.txt,,23
research,jurisdiction,RESEARCH\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.txt,,268
research,custody,RESEARCH\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.txt,,39
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.txt,,30
research,child_support_oag,RESEARCH\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.txt,,3
research,lockout_eviction,RESEARCH\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.pdf,extracted_research\vLex-Vincent-What-are-the-grounds-and-bbe16642-1.txt,,16
research,due_process,RESEARCH\vLex-Vincent-What-are-the-key-provisions-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-1.txt,,2
research,notice,RESEARCH\vLex-Vincent-What-are-the-key-provisions-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-1.txt,,8
research,appeal,RESEARCH\vLex-Vincent-What-are-the-key-provisions-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-1.txt,,8
research,jurisdiction,RESEARCH\vLex-Vincent-What-are-the-key-provisions-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-1.txt,,2
research,federal_court,RESEARCH\vLex-Vincent-What-are-the-key-provisions-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-1.txt,,8
research,custody,RESEARCH\vLex-Vincent-What-are-the-key-provisions-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-1.txt,,2
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-key-provisions-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-1.txt,,54
research,due_process,RESEARCH\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.txt,,2
research,notice,RESEARCH\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.txt,,8
research,appeal,RESEARCH\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.txt,,8
research,jurisdiction,RESEARCH\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.txt,,2
research,federal_court,RESEARCH\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.txt,,8
research,custody,RESEARCH\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.txt,,2
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.pdf,extracted_research\vLex-Vincent-What-are-the-key-provisions-3d404f73-1.txt,,54
research,due_process,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,1
research,notice,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,1
research,mandamus,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,1
research,appeal,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,60
research,jurisdiction,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,1
research,removal_remand,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,1
research,protective_order,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,7
research,custody,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,268
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,21
research,child_support_oag,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,1
research,law_enforcement,RESEARCH\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.pdf,extracted_research\vLex-Vincent-What-are-the-leading-Texas-cases-interpreting-the--best-interests-of-the-child--standard-in-family-l-1.txt,,1
research,mandamus,RESEARCH\vLex-Vincent-What-are-the-legal-consequences-1.pdf,extracted_research\vLex-Vincent-What-are-the-legal-consequences-1.txt,,1
research,appeal,RESEARCH\vLex-Vincent-What-are-the-legal-consequences-1.pdf,extracted_research\vLex-Vincent-What-are-the-legal-consequences-1.txt,,4
research,custody,RESEARCH\vLex-Vincent-What-are-the-legal-consequences-1.pdf,extracted_research\vLex-Vincent-What-are-the-legal-consequences-1.txt,,1
research,property_financial,RESEARCH\vLex-Vincent-What-are-the-legal-consequences-1.pdf,extracted_research\vLex-Vincent-What-are-the-legal-consequences-1.txt,,4
research,fraud_perjury,RESEARCH\vLex-Vincent-What-are-the-legal-consequences-1.pdf,extracted_research\vLex-Vincent-What-are-the-legal-consequences-1.txt,,20
research,sanctions_contempt,RESEARCH\vLex-Vincent-What-are-the-legal-consequences-1.pdf,extracted_research\vLex-Vincent-What-are-the-legal-consequences-1.txt,,22
